"RegularSeason","Season","Date","HomeTeam","HomeTeamScore","AwayTeam","AwayTeamScore","HomeTeamWin","AwayTeamWin","NeutralTeamWin"
1,"1948","1948","NYK",78,"PHW",47,1,0,0
1,"1948","1948","CHS",79,"PRO",85,0,1,0
1,"1948","1948","SLB",69,"BAB",63,1,0,0
1,"1948","1948","WCP",75,"NYK",79,0,1,0
1,"1948","1948","BOS",76,"BAB",79,0,1,0
1,"1948","1948","PHW",84,"WCP",76,1,0,0
1,"1948","1948","CHS",82,"NYK",74,1,0,0
1,"1948","1948","SLB",78,"PRO",69,1,0,0
1,"1948","1948","PRO",73,"CHS",92,0,1,0
1,"1948","1948","WCP",85,"BAB",72,1,0,0
1,"1948","1948","BOS",77,"CHS",97,0,1,0
1,"1948","1948","SLB",80,"NYK",71,1,0,0
1,"1948","1948","PHW",83,"BAB",71,1,0,0
1,"1948","1948","WCP",66,"CHS",73,0,1,0
1,"1948","1948","SLB",94,"BOS",92,1,0,0
1,"1948","1948","PHW",89,"CHS",80,1,0,0
1,"1948","1948","BAB",97,"WCP",70,1,0,0
1,"1948","1948","CHS",69,"BOS",83,0,1,0
1,"1948","1948","PRO",82,"PHW",83,0,1,0
1,"1948","1948","SLB",82,"WCP",61,1,0,0
1,"1948","1948","NYK",56,"BAB",78,0,1,0
1,"1948","1948","CHS",76,"WCP",75,1,0,0
1,"1948","1948","BOS",65,"BAB",62,1,0,0
1,"1948","1948","PHW",76,"NYK",66,1,0,0
1,"1948","1948","BAB",84,"SLB",75,1,0,0
1,"1948","1948","PHW",82,"BOS",62,1,0,0
1,"1948","1948","BOS",71,"SLB",68,1,0,0
1,"1948","1948","BAB",81,"BOS",68,1,0,0
1,"1948","1948","NYK",69,"WCP",64,1,0,0
1,"1948","1948","CHS",89,"PRO",81,1,0,0
1,"1948","1948","PHW",79,"CHS",93,0,1,0
1,"1948","1948","PRO",69,"SLB",75,0,1,0
1,"1948","1948","NYK",73,"SLB",82,0,1,0
1,"1948","1948","WCP",54,"CHS",71,0,1,0
1,"1948","1948","BAB",86,"CHS",83,1,0,0
1,"1948","1948","PHW",92,"SLB",74,1,0,0
1,"1948","1948","WCP",86,"SLB",69,1,0,0
1,"1948","1948","PRO",64,"BOS",86,0,1,0
1,"1948","1948","BAB",64,"PHW",62,1,0,0
1,"1948","1948","CHS",58,"NYK",51,1,0,0
1,"1948","1948","PRO",78,"PHW",100,0,1,0
1,"1948","1948","BOS",62,"WCP",76,0,1,0
1,"1948","1948","WCP",82,"PRO",67,1,0,0
1,"1948","1948","SLB",80,"NYK",91,0,1,0
1,"1948","1948","CHS",72,"BOS",77,0,1,0
1,"1948","1948","BAB",64,"WCP",71,0,1,0
1,"1948","1948","PHW",88,"PRO",57,1,0,0
1,"1948","1948","WCP",103,"NYK",82,1,0,0
1,"1948","1948","SLB",75,"CHS",63,1,0,0
1,"1948","1948","BAB",75,"PRO",58,1,0,0
1,"1948","1948","CHS",70,"SLB",82,0,1,0
0,"1948","1948","SLB",60,"PHW",58,1,0,0
0,"1948","1948","BAB",75,"WCP",72,0,0,1
0,"1948","1948","CHS",74,"WCP",70,1,0,0
0,"1948","1948","SLB",64,"PHW",65,0,1,0
0,"1948","1948","BAB",85,"NYK",81,1,0,0
0,"1948","1948","PHW",84,"SLB",56,1,0,0
0,"1948","1948","BOS",72,"CHS",79,0,1,0
0,"1948","1948","NYK",79,"BAB",69,1,0,0
0,"1948","1948","PHW",51,"SLB",56,0,1,0
0,"1948","1948","BOS",81,"CHS",77,1,0,0
0,"1948","1948","BAB",84,"NYK",77,1,0,0
0,"1948","1948","SLB",69,"PHW",62,1,0,0
0,"1948","1948","BOS",74,"CHS",81,0,1,0
0,"1948","1948","PHW",84,"SLB",61,1,0,0
0,"1948","1948","SLB",46,"PHW",85,0,1,0
0,"1948","1948","CHS",67,"BAB",73,0,1,0
0,"1948","1948","BAB",89,"CHS",72,1,0,0
0,"1948","1948","PHW",71,"BAB",60,1,0,0
0,"1948","1948","PHW",63,"BAB",66,0,1,0
0,"1948","1948","BAB",72,"PHW",70,1,0,0
0,"1948","1948","BAB",78,"PHW",75,1,0,0
0,"1948","1948","PHW",91,"BAB",82,1,0,0
0,"1948","1948","BAB",88,"PHW",73,1,0,0
1,"1949","1948","INJ",84,"SLB",80,1,0,0
1,"1949","1948","FTW",76,"NYK",80,0,1,0
1,"1949","1948","WCP",77,"PHW",70,1,0,0
1,"1949","1948","PRO",95,"WCP",99,0,1,0
1,"1949","1948","PHW",94,"BOS",73,1,0,0
1,"1949","1948","BAB",72,"MNL",84,0,1,0
1,"1949","1948","INJ",71,"NYK",87,0,1,0
1,"1949","1948","CHS",82,"BAB",69,1,0,0
1,"1949","1948","WCP",67,"MNL",62,1,0,0
1,"1949","1948","ROC",69,"INJ",58,1,0,0
1,"1949","1948","PRO",56,"PHW",69,0,1,0
1,"1949","1948","SLB",65,"FTW",55,1,0,0
1,"1949","1948","FTW",77,"BAB",78,0,1,0
1,"1949","1948","BOS",85,"PHW",77,1,0,0
1,"1949","1948","PHW",92,"PRO",84,1,0,0
1,"1949","1948","INJ",64,"BAB",65,0,1,0
1,"1949","1948","SLB",60,"NYK",56,1,0,0
1,"1949","1948","BOS",77,"MNL",55,1,0,0
1,"1949","1948","WCP",73,"ROC",66,1,0,0
1,"1949","1948","PRO",90,"FTW",87,1,0,0
1,"1949","1948","PHW",75,"ROC",83,0,1,0
1,"1949","1948","BAB",68,"WCP",70,0,1,0
1,"1949","1948","NYK",68,"MNL",77,0,1,0
1,"1949","1948","BOS",84,"FTW",75,1,0,0
1,"1949","1948","NYK",91,"BAB",87,1,0,0
1,"1949","1948","SLB",76,"PHW",75,1,0,0
1,"1949","1948","CHS",79,"INJ",72,1,0,0
1,"1949","1948","WCP",80,"FTW",71,1,0,0
1,"1949","1948","PRO",67,"MNL",90,0,1,0
1,"1949","1948","ROC",95,"BOS",63,1,0,0
1,"1949","1948","ROC",92,"MNL",75,1,0,0
1,"1949","1948","FTW",79,"INJ",73,1,0,0
1,"1949","1948","INJ",82,"PHW",90,0,1,0
1,"1949","1948","SLB",79,"BOS",74,1,0,0
1,"1949","1948","ROC",75,"NYK",63,1,0,0
1,"1949","1948","MNL",72,"BOS",74,0,1,0
1,"1949","1948","FTW",80,"PHW",72,1,0,0
1,"1949","1948","NYK",62,"WCP",73,0,1,0
1,"1949","1948","PRO",74,"ROC",103,0,1,0
1,"1949","1948","PHW",83,"INJ",71,1,0,0
1,"1949","1948","BAB",55,"NYK",67,0,1,0
1,"1949","1948","CHS",81,"MNL",85,0,1,0
1,"1949","1948","SLB",82,"BAB",72,0,0,1
1,"1949","1948","BOS",75,"INJ",70,1,0,0
1,"1949","1948","PRO",107,"INJ",110,0,1,0
1,"1949","1948","NYK",91,"PHW",86,1,0,0
1,"1949","1948","WCP",90,"BOS",75,1,0,0
1,"1949","1948","SLB",64,"BAB",85,0,1,0
1,"1949","1948","MNL",94,"BAB",81,1,0,0
1,"1949","1948","ROC",77,"WCP",80,0,1,0
1,"1949","1948","FTW",69,"CHS",70,0,1,0
1,"1949","1948","ROC",108,"BAB",90,1,0,0
1,"1949","1948","INJ",82,"MNL",88,0,1,0
1,"1949","1948","PHW",80,"FTW",90,0,1,0
1,"1949","1948","BOS",68,"WCP",71,0,1,0
1,"1949","1948","MNL",117,"PRO",89,1,0,0
1,"1949","1948","SLB",84,"PRO",82,1,0,0
1,"1949","1948","PHW",73,"WCP",81,0,1,0
1,"1949","1948","INJ",81,"BOS",66,1,0,0
1,"1949","1948","BAB",69,"FTW",64,1,0,0
1,"1949","1948","ROC",105,"CHS",103,1,0,0
1,"1949","1948","WCP",94,"INJ",76,1,0,0
1,"1949","1948","SLB",71,"MNL",87,0,1,0
1,"1949","1948","PRO",71,"BAB",91,0,1,0
1,"1949","1948","NYK",80,"FTW",70,1,0,0
1,"1949","1948","FTW",80,"BOS",74,1,0,0
1,"1949","1948","MNL",88,"PHW",67,1,0,0
1,"1949","1948","MNL",94,"BOS",84,0,0,1
1,"1949","1948","CHS",74,"PHW",68,1,0,0
1,"1949","1948","INJ",62,"FTW",77,0,1,0
1,"1949","1948","PRO",61,"NYK",88,0,1,0
1,"1949","1948","FTW",84,"MNL",74,1,0,0
1,"1949","1948","NYK",72,"ROC",73,0,1,0
1,"1949","1948","WCP",75,"PRO",63,1,0,0
1,"1949","1948","SLB",72,"CHS",61,1,0,0
1,"1949","1948","PHW",87,"BOS",88,0,1,0
1,"1949","1948","BAB",90,"INJ",78,1,0,0
1,"1949","1948","PRO",61,"WCP",66,0,1,0
1,"1949","1948","ROC",105,"PHW",101,1,0,0
1,"1949","1948","CHS",104,"MNL",100,1,0,0
1,"1949","1948","WCP",83,"BAB",82,1,0,0
1,"1949","1948","NYK",66,"INJ",63,1,0,0
1,"1949","1948","PRO",63,"BOS",70,0,1,0
1,"1949","1948","SLB",76,"FTW",62,1,0,0
1,"1949","1948","FTW",79,"CHS",88,0,1,0
1,"1949","1948","MNL",78,"SLB",68,1,0,0
1,"1949","1948","BOS",79,"ROC",87,0,1,0
1,"1949","1948","ROC",89,"PRO",90,0,1,0
1,"1949","1948","INJ",94,"WCP",78,1,0,0
1,"1949","1948","MNL",83,"WCP",94,0,1,0
1,"1949","1948","PHW",78,"BAB",83,0,1,0
1,"1949","1948","NYK",83,"PRO",74,1,0,0
1,"1949","1948","FTW",70,"SLB",60,1,0,0
1,"1949","1948","BAB",92,"PHW",91,1,0,0
1,"1949","1948","PRO",63,"NYK",74,0,1,0
1,"1949","1948","SLB",88,"WCP",83,0,0,1
1,"1949","1948","ROC",75,"MNL",96,0,1,0
1,"1949","1948","CHS",78,"FTW",70,1,0,0
1,"1949","1948","NYK",72,"BAB",71,1,0,0
1,"1949","1948","WCP",87,"SLB",63,1,0,0
1,"1949","1948","FTW",78,"NYK",89,0,1,0
1,"1949","1948","MNL",67,"ROC",58,1,0,0
1,"1949","1948","BOS",83,"SLB",79,1,0,0
1,"1949","1948","INJ",74,"NYK",80,0,1,0
1,"1949","1948","CHS",75,"BAB",70,0,0,1
1,"1949","1948","CHS",78,"ROC",85,0,1,0
1,"1949","1948","BAB",88,"INJ",75,0,0,1
1,"1949","1948","PHW",74,"SLB",61,1,0,0
1,"1949","1948","WCP",92,"PHW",81,1,0,0
1,"1949","1948","MNL",79,"INJ",61,1,0,0
1,"1949","1948","BAB",82,"SLB",85,0,1,0
1,"1949","1948","PRO",61,"FTW",76,0,1,0
1,"1949","1948","PHW",87,"NYK",78,1,0,0
1,"1949","1948","INJ",67,"CHS",71,0,1,0
1,"1949","1948","BOS",63,"BAB",74,0,1,0
1,"1949","1948","PRO",90,"PHW",94,0,1,0
1,"1949","1948","NYK",88,"SLB",79,1,0,0
1,"1949","1948","ROC",84,"FTW",64,1,0,0
1,"1949","1948","WCP",69,"BOS",60,1,0,0
1,"1949","1948","MNL",94,"CHS",84,1,0,0
1,"1949","1948","FTW",78,"ROC",83,0,1,0
1,"1949","1948","BOS",77,"NYK",75,1,0,0
1,"1949","1948","INJ",71,"ROC",84,0,1,0
1,"1949","1948","PHW",72,"MNL",64,1,0,0
1,"1949","1948","NYK",97,"MNL",79,1,0,0
1,"1949","1948","WCP",102,"PRO",77,1,0,0
1,"1949","1948","PRO",99,"SLB",109,0,1,0
1,"1949","1948","BAB",96,"CHS",89,1,0,0
1,"1949","1948","INJ",71,"FTW",60,1,0,0
1,"1949","1948","PRO",83,"BAB",88,0,1,0
1,"1949","1948","ROC",90,"SLB",82,1,0,0
1,"1949","1948","PHW",80,"BOS",77,1,0,0
1,"1949","1948","WCP",88,"FTW",74,1,0,0
1,"1949","1948","NYK",64,"CHS",70,0,1,0
1,"1949","1948","MNL",99,"ROC",90,1,0,0
1,"1949","1948","CHS",84,"BOS",73,1,0,0
1,"1949","1948","FTW",91,"WCP",73,1,0,0
1,"1949","1948","SLB",75,"INJ",65,1,0,0
1,"1949","1948","BOS",74,"CHS",76,0,1,0
1,"1949","1948","BAB",88,"PRO",98,0,1,0
1,"1949","1948","NYK",77,"ROC",74,1,0,0
1,"1949","1948","MNL",91,"WCP",68,1,0,0
1,"1949","1948","PHW",94,"INJ",91,1,0,0
1,"1949","1948","BAB",100,"ROC",89,1,0,0
1,"1949","1948","PRO",89,"CHS",101,0,1,0
1,"1949","1948","SLB",68,"WCP",81,0,1,0
1,"1949","1948","BOS",69,"PRO",67,1,0,0
1,"1949","1949","WCP",92,"CHS",90,1,0,0
1,"1949","1949","ROC",106,"SLB",83,1,0,0
1,"1949","1949","NYK",88,"PHW",80,1,0,0
1,"1949","1949","PRO",77,"INJ",78,0,1,0
1,"1949","1949","MNL",92,"FTW",72,1,0,0
1,"1949","1949","BAB",72,"BOS",67,1,0,0
1,"1949","1949","CHS",81,"NYK",79,1,0,0
1,"1949","1949","FTW",69,"BOS",90,0,1,0
1,"1949","1949","SLB",64,"ROC",89,0,1,0
1,"1949","1949","CHS",115,"PRO",104,0,0,1
1,"1949","1949","PHW",78,"WCP",84,0,1,0
1,"1949","1949","BOS",75,"BAB",69,1,0,0
1,"1949","1949","INJ",63,"NYK",58,1,0,0
1,"1949","1949","MNL",101,"SLB",76,1,0,0
1,"1949","1949","WCP",68,"BAB",88,0,1,0
1,"1949","1949","BAB",93,"PHW",88,1,0,0
1,"1949","1949","PRO",78,"CHS",89,0,1,0
1,"1949","1949","INJ",73,"ROC",62,1,0,0
1,"1949","1949","BOS",67,"NYK",69,0,1,0
1,"1949","1949","ROC",88,"CHS",91,0,1,0
1,"1949","1949","NYK",81,"BAB",83,0,1,0
1,"1949","1949","WCP",89,"INJ",81,1,0,0
1,"1949","1949","PRO",87,"BOS",69,1,0,0
1,"1949","1949","PHW",67,"FTW",73,0,1,0
1,"1949","1949","SLB",64,"MNL",59,1,0,0
1,"1949","1949","FTW",80,"INJ",78,1,0,0
1,"1949","1949","CHS",75,"ROC",90,0,1,0
1,"1949","1949","MNL",74,"SLB",58,1,0,0
1,"1949","1949","BOS",83,"WCP",94,0,1,0
1,"1949","1949","ROC",83,"PHW",71,1,0,0
1,"1949","1949","INJ",90,"PRO",67,1,0,0
1,"1949","1949","BAB",106,"WCP",92,1,0,0
1,"1949","1949","SLB",66,"CHS",75,0,1,0
1,"1949","1949","NYK",81,"BOS",64,1,0,0
1,"1949","1949","MNL",98,"PRO",64,1,0,0
1,"1949","1949","BAB",85,"ROC",102,0,1,0
1,"1949","1949","BOS",79,"PHW",104,0,1,0
1,"1949","1949","INJ",61,"CHS",88,0,1,0
1,"1949","1949","PHW",94,"BAB",87,1,0,0
1,"1949","1949","CHS",94,"BOS",86,0,0,1
1,"1949","1949","SLB",79,"PRO",76,1,0,0
1,"1949","1949","WCP",75,"NYK",73,1,0,0
1,"1949","1949","ROC",73,"FTW",62,1,0,0
1,"1949","1949","CHS",92,"WCP",70,1,0,0
1,"1949","1949","MNL",75,"INJ",66,1,0,0
1,"1949","1949","FTW",76,"PRO",56,1,0,0
1,"1949","1949","NYK",71,"SLB",79,0,1,0
1,"1949","1949","BOS",83,"SLB",89,0,1,0
1,"1949","1949","PHW",86,"PRO",74,1,0,0
1,"1949","1949","INJ",56,"MNL",81,0,1,0
1,"1949","1949","CHS",96,"FTW",104,0,1,0
1,"1949","1949","ROC",70,"INJ",66,0,0,1
1,"1949","1949","PRO",81,"WCP",88,0,1,0
1,"1949","1949","SLB",74,"ROC",84,0,1,0
1,"1949","1949","PHW",92,"CHS",72,1,0,0
1,"1949","1949","BAB",82,"NYK",68,1,0,0
1,"1949","1949","MNL",83,"FTW",65,1,0,0
1,"1949","1949","BOS",76,"CHS",86,0,1,0
1,"1949","1949","ROC",103,"NYK",98,1,0,0
1,"1949","1949","PRO",89,"BAB",86,1,0,0
1,"1949","1949","WCP",95,"BOS",64,1,0,0
1,"1949","1949","NYK",93,"WCP",97,0,1,0
1,"1949","1949","FTW",80,"ROC",81,0,1,0
1,"1949","1949","SLB",73,"INJ",91,0,1,0
1,"1949","1949","MNL",89,"PHW",71,1,0,0
1,"1949","1949","CHS",77,"PHW",86,0,1,0
1,"1949","1949","BOS",54,"PRO",69,0,1,0
1,"1949","1949","INJ",65,"SLB",53,1,0,0
1,"1949","1949","BAB",96,"WCP",86,1,0,0
1,"1949","1949","FTW",88,"PHW",80,1,0,0
1,"1949","1949","NYK",89,"PRO",77,1,0,0
1,"1949","1949","MNL",84,"CHS",49,1,0,0
1,"1949","1949","PHW",102,"NYK",96,1,0,0
1,"1949","1949","BAB",89,"PRO",95,0,1,0
1,"1949","1949","BOS",91,"WCP",90,1,0,0
1,"1949","1949","CHS",83,"SLB",65,1,0,0
1,"1949","1949","INJ",77,"FTW",63,1,0,0
1,"1949","1949","ROC",90,"BAB",86,1,0,0
1,"1949","1949","PRO",91,"BOS",85,1,0,0
1,"1949","1949","CHS",87,"INJ",81,0,0,1
1,"1949","1949","NYK",73,"PHW",78,0,1,0
1,"1949","1949","SLB",86,"FTW",73,1,0,0
1,"1949","1949","MNL",84,"WCP",79,1,0,0
1,"1949","1949","FTW",78,"BAB",93,0,1,0
1,"1949","1949","PHW",93,"PRO",86,1,0,0
1,"1949","1949","INJ",83,"WCP",69,1,0,0
1,"1949","1949","BOS",68,"ROC",76,0,1,0
1,"1949","1949","FTW",79,"MNL",82,0,1,0
1,"1949","1949","CHS",77,"BAB",67,1,0,0
1,"1949","1949","WCP",83,"INJ",57,1,0,0
1,"1949","1949","PRO",88,"ROC",80,1,0,0
1,"1949","1949","PHW",76,"MNL",78,0,1,0
1,"1949","1949","BAB",84,"BOS",76,1,0,0
1,"1949","1949","SLB",65,"WCP",74,0,1,0
1,"1949","1949","BOS",75,"INJ",64,1,0,0
1,"1949","1949","BAB",87,"INJ",75,1,0,0
1,"1949","1949","PRO",75,"CHS",91,0,1,0
1,"1949","1949","WCP",73,"NYK",83,0,1,0
1,"1949","1949","ROC",80,"FTW",61,1,0,0
1,"1949","1949","NYK",75,"CHS",87,0,1,0
1,"1949","1949","SLB",74,"PHW",77,0,1,0
1,"1949","1949","MNL",74,"ROC",85,0,1,0
1,"1949","1949","FTW",82,"WCP",72,1,0,0
1,"1949","1949","BOS",95,"BAB",83,1,0,0
1,"1949","1949","INJ",90,"PHW",73,1,0,0
1,"1949","1949","FTW",89,"PHW",87,0,0,1
1,"1949","1949","CHS",73,"SLB",75,0,1,0
1,"1949","1949","ROC",97,"PRO",65,1,0,0
1,"1949","1949","WCP",99,"ROC",94,1,0,0
1,"1949","1949","SLB",83,"NYK",95,0,1,0
1,"1949","1949","FTW",67,"INJ",70,0,1,0
1,"1949","1949","PHW",108,"INJ",87,1,0,0
1,"1949","1949","BAB",76,"ROC",90,0,1,0
1,"1949","1949","MNL",95,"NYK",75,1,0,0
1,"1949","1949","CHS",105,"MNL",97,1,0,0
1,"1949","1949","BOS",94,"PRO",77,1,0,0
1,"1949","1949","WCP",88,"PHW",91,0,1,0
1,"1949","1949","PRO",91,"INJ",78,1,0,0
1,"1949","1949","SLB",74,"BAB",73,1,0,0
1,"1949","1949","ROC",87,"CHS",73,1,0,0
1,"1949","1949","NYK",85,"FTW",58,1,0,0
1,"1949","1949","MNL",91,"BAB",74,1,0,0
1,"1949","1949","FTW",82,"NYK",73,1,0,0
1,"1949","1949","ROC",91,"WCP",79,1,0,0
1,"1949","1949","NYK",79,"SLB",75,0,0,1
1,"1949","1949","INJ",69,"BAB",82,0,1,0
1,"1949","1949","CHS",83,"FTW",69,1,0,0
1,"1949","1949","MNL",90,"CHS",71,1,0,0
1,"1949","1949","FTW",84,"BAB",68,1,0,0
1,"1949","1949","BAB",100,"PRO",102,0,1,0
1,"1949","1949","PHW",86,"NYK",82,1,0,0
1,"1949","1949","SLB",63,"ROC",68,0,1,0
1,"1949","1949","BOS",71,"MNL",85,0,1,0
1,"1949","1949","INJ",53,"ROC",65,0,1,0
1,"1949","1949","WCP",92,"BAB",88,1,0,0
1,"1949","1949","PRO",80,"MNL",94,0,1,0
1,"1949","1949","NYK",77,"BOS",87,0,1,0
1,"1949","1949","ROC",87,"INJ",73,1,0,0
1,"1949","1949","SLB",63,"CHS",59,1,0,0
1,"1949","1949","CHS",95,"INJ",72,1,0,0
1,"1949","1949","FTW",64,"SLB",70,0,1,0
1,"1949","1949","ROC",92,"PHW",86,1,0,0
1,"1949","1949","NYK",74,"MNL",101,0,1,0
1,"1949","1949","INJ",74,"BOS",68,1,0,0
1,"1949","1949","WCP",100,"PRO",88,1,0,0
1,"1949","1949","PHW",85,"CHS",102,0,1,0
1,"1949","1949","SLB",77,"BOS",83,0,1,0
1,"1949","1949","PRO",89,"NYK",84,1,0,0
1,"1949","1949","MNL",77,"FTW",73,1,0,0
1,"1949","1949","BAB",68,"CHS",87,0,1,0
1,"1949","1949","BOS",102,"SLB",83,1,0,0
1,"1949","1949","BAB",114,"MNL",115,0,1,0
1,"1949","1949","PRO",90,"SLB",93,0,1,0
1,"1949","1949","WCP",90,"CHS",103,0,1,0
1,"1949","1949","NYK",81,"INJ",76,1,0,0
1,"1949","1949","ROC",64,"BOS",59,1,0,0
1,"1949","1949","FTW",74,"MNL",50,1,0,0
1,"1949","1949","CHS",57,"WCP",67,0,1,0
1,"1949","1949","PHW",89,"SLB",83,1,0,0
1,"1949","1949","INJ",79,"CHS",69,1,0,0
1,"1949","1949","ROC",67,"WCP",64,1,0,0
1,"1949","1949","NYK",81,"CHS",79,1,0,0
1,"1949","1949","WCP",75,"SLB",82,0,1,0
1,"1949","1949","INJ",79,"MNL",82,0,1,0
1,"1949","1949","PHW",90,"CHS",75,1,0,0
1,"1949","1949","BAB",94,"SLB",66,1,0,0
1,"1949","1949","NYK",86,"PRO",65,1,0,0
1,"1949","1949","BOS",76,"FTW",70,1,0,0
1,"1949","1949","WCP",95,"CHS",106,0,1,0
1,"1949","1949","BAB",99,"PHW",85,1,0,0
1,"1949","1949","ROC",81,"PRO",64,1,0,0
1,"1949","1949","NYK",66,"BOS",61,1,0,0
1,"1949","1949","FTW",66,"ROC",78,0,1,0
1,"1949","1949","MNL",68,"PRO",59,1,0,0
1,"1949","1949","INJ",86,"BOS",107,0,1,0
1,"1949","1949","CHS",110,"PRO",82,1,0,0
1,"1949","1949","BOS",63,"FTW",60,0,0,1
1,"1949","1949","INJ",80,"SLB",81,0,1,0
1,"1949","1949","FTW",84,"PRO",80,1,0,0
1,"1949","1949","NYK",90,"WCP",74,1,0,0
1,"1949","1949","MNL",74,"BOS",67,1,0,0
1,"1949","1949","BAB",94,"NYK",99,0,1,0
1,"1949","1949","PHW",71,"ROC",73,0,1,0
1,"1949","1949","SLB",88,"MNL",71,1,0,0
1,"1949","1949","BOS",108,"PHW",100,1,0,0
1,"1949","1949","CHS",80,"NYK",85,0,1,0
1,"1949","1949","BAB",89,"BOS",77,1,0,0
1,"1949","1949","ROC",104,"SLB",74,1,0,0
1,"1949","1949","PRO",70,"PHW",92,0,1,0
1,"1949","1949","MNL",97,"INJ",69,0,0,1
1,"1949","1949","WCP",87,"FTW",60,1,0,0
1,"1949","1949","MNL",100,"NYK",90,1,0,0
1,"1949","1949","SLB",87,"INJ",86,1,0,0
1,"1949","1949","FTW",81,"CHS",78,1,0,0
1,"1949","1949","INJ",90,"PRO",84,1,0,0
1,"1949","1949","BOS",86,"ROC",83,1,0,0
1,"1949","1949","PHW",84,"BAB",76,1,0,0
1,"1949","1949","NYK",89,"ROC",94,0,1,0
1,"1949","1949","CHS",107,"BOS",82,0,0,1
1,"1949","1949","WCP",85,"MNL",72,1,0,0
1,"1949","1949","SLB",81,"PRO",59,1,0,0
1,"1949","1949","PHW",84,"WCP",81,1,0,0
1,"1949","1949","CHS",85,"SLB",79,1,0,0
1,"1949","1949","FTW",74,"PRO",72,0,0,1
1,"1949","1949","BAB",101,"MNL",67,1,0,0
1,"1949","1949","BOS",70,"NYK",56,1,0,0
1,"1949","1949","SLB",109,"PHW",100,1,0,0
1,"1949","1949","ROC",85,"MNL",99,0,1,0
1,"1949","1949","BAB",99,"FTW",79,1,0,0
1,"1949","1949","WCP",70,"NYK",82,0,1,0
1,"1949","1949","FTW",82,"SLB",87,0,1,0
1,"1949","1949","MNL",91,"PHW",78,1,0,0
1,"1949","1949","CHS",98,"ROC",61,1,0,0
0,"1949","1949","ROC",93,"SLB",64,1,0,0
0,"1949","1949","BAB",82,"NYK",81,1,0,0
0,"1949","1949","PHW",70,"WCP",92,0,1,0
0,"1949","1949","MNL",84,"CHS",77,1,0,0
0,"1949","1949","SLB",64,"ROC",66,0,1,0
0,"1949","1949","NYK",84,"BAB",82,1,0,0
0,"1949","1949","WCP",80,"PHW",78,1,0,0
0,"1949","1949","CHS",85,"MNL",101,0,1,0
0,"1949","1949","NYK",103,"BAB",99,1,0,0
0,"1949","1949","ROC",79,"MNL",80,0,1,0
0,"1949","1949","WCP",77,"NYK",71,1,0,0
0,"1949","1949","MNL",67,"ROC",55,1,0,0
0,"1949","1949","NYK",86,"WCP",84,1,0,0
0,"1949","1949","WCP",84,"NYK",76,1,0,0
0,"1949","1949","MNL",88,"WCP",84,1,0,0
0,"1949","1949","MNL",76,"WCP",62,1,0,0
0,"1949","1949","WCP",74,"MNL",94,0,1,0
0,"1949","1949","WCP",83,"MNL",71,1,0,0
0,"1949","1949","WCP",74,"MNL",66,1,0,0
0,"1949","1949","MNL",77,"WCP",56,1,0,0
1,"1950","1949","TRI",93,"DNN",85,1,0,0
1,"1950","1949","CHS",87,"NYK",89,0,1,0
1,"1950","1949","ROC",108,"SHE",75,1,0,0
1,"1950","1949","INO",71,"DNN",64,1,0,0
1,"1950","1949","SLB",72,"TRI",51,0,0,1
1,"1950","1949","PHW",69,"MNL",81,0,1,0
1,"1950","1949","WCP",66,"BAB",61,1,0,0
1,"1950","1949","WAT",60,"NYK",68,0,1,0
1,"1950","1949","AND",110,"TRI",87,1,0,0
1,"1950","1949","SHE",98,"BOS",83,1,0,0
1,"1950","1949","FTW",87,"NYK",72,1,0,0
1,"1950","1949","BAB",65,"SLB",81,0,1,0
1,"1950","1949","SYR",78,"DNN",58,1,0,0
1,"1950","1949","PHW",79,"SLB",58,1,0,0
1,"1950","1949","BAB",77,"MNL",92,0,1,0
1,"1950","1949","TRI",72,"NYK",76,0,1,0
1,"1950","1949","CHS",86,"BOS",70,1,0,0
1,"1950","1949","WCP",81,"SLB",69,1,0,0
1,"1950","1949","ROC",83,"PHW",53,1,0,0
1,"1950","1949","SYR",84,"DNN",51,1,0,0
1,"1950","1949","SHE",99,"NYK",93,1,0,0
1,"1950","1949","SYR",82,"PHW",72,1,0,0
1,"1950","1949","FTW",87,"CHS",70,1,0,0
1,"1950","1949","WAT",80,"BOS",66,1,0,0
1,"1950","1949","WCP",66,"MNL",68,0,1,0
1,"1950","1949","INO",64,"NYK",79,0,1,0
1,"1950","1949","AND",70,"SLB",62,1,0,0
1,"1950","1949","AND",102,"TRI",99,0,0,1
1,"1950","1949","SYR",103,"INO",73,1,0,0
1,"1950","1949","CHS",75,"ROC",72,1,0,0
1,"1950","1949","PHW",69,"WCP",84,0,1,0
1,"1950","1949","WAT",80,"DNN",65,1,0,0
1,"1950","1949","SHE",97,"ROC",87,1,0,0
1,"1950","1949","BOS",84,"MNL",98,0,1,0
1,"1950","1949","NYK",79,"INO",83,0,1,0
1,"1950","1949","BAB",72,"WCP",88,0,1,0
1,"1950","1949","SLB",73,"SYR",67,1,0,0
1,"1950","1949","FTW",89,"WAT",59,1,0,0
1,"1950","1949","CHS",64,"DNN",53,0,0,1
1,"1950","1949","PHW",84,"INO",91,0,1,0
1,"1950","1949","TRI",99,"WAT",89,1,0,0
1,"1950","1949","CHS",86,"MNL",79,1,0,0
1,"1950","1949","BAB",82,"FTW",75,1,0,0
